"pos","chr","Treatment","meanSelCoef","pval_max","pval_mean","number","adjustP","sig"
3566830,"X","Sel",0.1170377,0,0,31828,0,"<0.05"
3592004,"X","Sel",0.1375209,0,0,31879,0,"<0.05"
3593661,"X","Sel",0.1356066,0,0,31885,0,"<0.05"
3606061,"X","Sel",0.1279464,0,0,31990,0,"<0.05"
3631746,"X","Sel",0.1558858,0,0,32257,0,"<0.05"
3701147,"X","Sel",0.1325713,0,0,32737,0,"<0.05"
3711085,"X","Sel",0.1100855,0,0,32933,0,"<0.05"
3727944,"X","Sel",0.1936751,0,0,33095,0,"<0.05"
3735523,"X","Sel",0.1300359,0,0,33219,0,"<0.05"
3736636,"X","Sel",0.1526081,0,0,33228,0,"<0.05"
3736681,"X","Sel",0.1245262,0,0,33229,0,"<0.05"
3742472,"X","Sel",0.1282071,0,0,33310,0,"<0.05"
3744669,"X","Sel",0.1281438,0,0,33347,0,"<0.05"
3758355,"X","Sel",0.118086,0,0,33635,0,"<0.05"
3762523,"X","Sel",0.1322266,0,0,33702,0,"<0.05"
3779120,"X","Sel",0.1275832,0,0,33911,0,"<0.05"
3780048,"X","Sel",0.1150635,0,0,33931,0,"<0.05"
3784733,"X","Sel",0.1454551,0,0,34015,0,"<0.05"
3802503,"X","Sel",0.1112026,0,0,34291,0,"<0.05"
3805835,"X","Sel",0.1610758,0,0,34356,0,"<0.05"
3807721,"X","Sel",0.1927673,0,0,34380,0,"<0.05"
3808745,"X","Sel",0.1432911,0,0,34393,0,"<0.05"
3818517,"X","Sel",0.1658431,0,0,34553,0,"<0.05"
3852086,"X","Sel",0.1295801,0,0,34805,0,"<0.05"
3853610,"X","Sel",0.1925444,0,0,34824,0,"<0.05"
3862551,"X","Sel",0.1855275,0,0,34922,0,"<0.05"
3862695,"X","Sel",0.2115305,0,0,34924,0,"<0.05"
3862759,"X","Sel",0.1402118,0,0,34928,0,"<0.05"
3862843,"X","Sel",0.1263113,0,0,34931,0,"<0.05"
3863634,"X","Sel",0.1362163,0,0,34944,0,"<0.05"
3872230,"X","Sel",0.1294404,0,0,35060,0,"<0.05"
3873002,"X","Sel",0.158183,0,0,35071,0,"<0.05"
3896422,"X","Sel",0.1146113,0,0,35347,0,"<0.05"
3899826,"X","Sel",0.1066047,0,0,35410,0,"<0.05"
3902813,"X","Sel",0.1278679,0,0,35448,0,"<0.05"
3907174,"X","Sel",0.09231323,0,0,35520,0,"<0.05"
3916024,"X","Sel",0.137399,0,0,35659,0,"<0.05"
3917070,"X","Sel",0.1052219,0,0,35689,0,"<0.05"
3923796,"X","Sel",0.1281505,0,0,35785,0,"<0.05"
3925011,"X","Sel",0.1133561,0,0,35800,0,"<0.05"
3925071,"X","Sel",0.1197587,0,0,35802,0,"<0.05"
3926178,"X","Sel",0.1858742,0,0,35839,0,"<0.05"
3926545,"X","Sel",0.2029036,0,0,35850,0,"<0.05"
3926549,"X","Sel",0.1972243,0,0,35851,0,"<0.05"
3927110,"X","Sel",0.107361,0,0,35861,0,"<0.05"
3934182,"X","Sel",0.1320904,0,0,35940,0,"<0.05"
3934216,"X","Sel",0.1263896,0,0,35941,0,"<0.05"
3934738,"X","Sel",0.1325529,0,0,35947,0,"<0.05"
3940443,"X","Sel",0.141053,0,0,36028,0,"<0.05"
3944748,"X","Sel",0.1481881,0,0,36081,0,"<0.05"
3950164,"X","Sel",0.1349563,0,0,36142,0,"<0.05"
3958318,"X","Sel",0.1251454,0,0,36243,0,"<0.05"
3968110,"X","Sel",0.1393873,0,0,36416,0,"<0.05"
3970723,"X","Sel",0.208112,0,0,36456,0,"<0.05"
3970896,"X","Sel",0.1590373,0,0,36457,0,"<0.05"
3973368,"X","Sel",0.1481515,0,0,36502,0,"<0.05"
3974036,"X","Sel",0.1459156,0,0,36513,0,"<0.05"
3978765,"X","Sel",0.1681624,0,0,36552,0,"<0.05"
3978771,"X","Sel",0.1739272,0,0,36553,0,"<0.05"
3988884,"X","Sel",0.119623,0,0,36671,0,"<0.05"
4047567,"X","Sel",0.1234248,0,0,37047,0,"<0.05"
4109950,"X","Sel",0.1972694,0,0,37752,0,"<0.05"
4137336,"X","Sel",0.117857,0,0,38170,0,"<0.05"
4137752,"X","Sel",0.1119585,0,0,38176,0,"<0.05"
4263472,"X","Sel",0.1403443,0,0,39418,0,"<0.05"
4265823,"X","Sel",0.1664773,0,0,39428,0,"<0.05"
4522047,"X","Sel",0.2318043,0,0,42438,0,"<0.05"
4653770,"X","Sel",0.1198896,0,0,44194,0,"<0.05"
4738196,"X","Sel",0.1342297,0,0,45125,0,"<0.05"
4855898,"X","Sel",0.1120237,0,0,46455,0,"<0.05"
4860406,"X","Sel",0.1353069,0,0,46561,0,"<0.05"
4872508,"X","Sel",0.1246435,0,0,46703,0,"<0.05"
4893670,"X","Sel",0.1121574,0,0,46950,0,"<0.05"
4981155,"X","Sel",0.1251181,0,0,47713,0,"<0.05"
4989880,"X","Sel",0.2588442,0,0,47863,0,"<0.05"
4989887,"X","Sel",0.2522912,0,0,47864,0,"<0.05"
5001990,"X","Sel",0.1270609,0,0,47932,0,"<0.05"
5011013,"X","Sel",0.1595351,0,0,48082,0,"<0.05"
5014760,"X","Sel",0.1850923,0,0,48131,0,"<0.05"
5031637,"X","Sel",0.1882937,0,0,48335,0,"<0.05"
5041144,"X","Sel",0.1720828,0,0,48448,0,"<0.05"
5042748,"X","Sel",0.2186951,0,0,48457,0,"<0.05"
5047400,"X","Sel",0.1489496,0,0,48559,0,"<0.05"
5051276,"X","Sel",0.1755993,0,0,48610,0,"<0.05"
5055466,"X","Sel",0.2266589,0,0,48666,0,"<0.05"
5055917,"X","Sel",0.1509323,0,0,48675,0,"<0.05"
5058690,"X","Sel",0.1561553,0,0,48719,0,"<0.05"
5058698,"X","Sel",0.1457057,0,0,48720,0,"<0.05"
5058704,"X","Sel",0.1440822,0,0,48722,0,"<0.05"
5058742,"X","Sel",0.1531765,0,0,48723,0,"<0.05"
5058761,"X","Sel",0.1495688,0,0,48724,0,"<0.05"
5058770,"X","Sel",0.151796,0,0,48725,0,"<0.05"
5058924,"X","Sel",0.1736074,0,0,48729,0,"<0.05"
5063964,"X","Sel",0.1300982,0,0,48798,0,"<0.05"
5073522,"X","Sel",0.120217,0,0,48923,0,"<0.05"
5092394,"X","Sel",0.1647578,0,0,49151,0,"<0.05"
5097158,"X","Sel",0.09891423,0,0,49234,0,"<0.05"
5208831,"X","Sel",0.1507369,0,0,50391,0,"<0.05"
5213595,"X","Sel",0.09660571,0,0,50446,0,"<0.05"
5216565,"X","Sel",0.188565,0,0,50493,0,"<0.05"
5217272,"X","Sel",0.212043,0,0,50505,0,"<0.05"
5217284,"X","Sel",0.1985351,0,0,50506,0,"<0.05"
5217414,"X","Sel",0.1763107,0,0,50507,0,"<0.05"
5217417,"X","Sel",0.1763107,0,0,50508,0,"<0.05"
5220587,"X","Sel",0.1518465,0,0,50555,0,"<0.05"
5221474,"X","Sel",0.1315521,0,0,50564,0,"<0.05"
5221654,"X","Sel",0.169647,0,0,50568,0,"<0.05"
5228746,"X","Sel",0.166619,0,0,50684,0,"<0.05"
5228773,"X","Sel",0.1648176,0,0,50685,0,"<0.05"
5232421,"X","Sel",0.2018973,0,0,50781,0,"<0.05"
5236437,"X","Sel",0.178086,0,0,50820,0,"<0.05"
5236468,"X","Sel",0.2328236,0,0,50821,0,"<0.05"
5240499,"X","Sel",0.126754,0,0,50903,0,"<0.05"
5299165,"X","Sel",0.1169849,0,0,51564,0,"<0.05"
5317905,"X","Sel",0.1284836,0,0,51750,0,"<0.05"
5326098,"X","Sel",0.1392036,0,0,51923,0,"<0.05"
5326565,"X","Sel",0.1541581,0,0,51938,0,"<0.05"
5328096,"X","Sel",0.09344591,0,0,51989,0,"<0.05"
5386150,"X","Sel",0.1274311,0,0,52945,0,"<0.05"
5386201,"X","Sel",0.1730306,0,0,52948,0,"<0.05"
5386207,"X","Sel",0.1769384,0,0,52949,0,"<0.05"
5408744,"X","Sel",0.176667,0,0,53240,0,"<0.05"
5423036,"X","Sel",0.116388,0,0,53480,0,"<0.05"
5425167,"X","Sel",0.1262242,0,0,53530,0,"<0.05"
5425170,"X","Sel",0.1269889,0,0,53531,0,"<0.05"
5425730,"X","Sel",0.1722527,0,0,53550,0,"<0.05"
5425874,"X","Sel",0.1744279,0,0,53558,0,"<0.05"
5445110,"X","Sel",0.1218333,0,0,53848,0,"<0.05"
5467280,"X","Sel",0.1294518,0,0,54250,0,"<0.05"
5469949,"X","Sel",0.1231189,0,0,54287,0,"<0.05"
5470097,"X","Sel",0.1580222,0,0,54299,0,"<0.05"
5492358,"X","Sel",0.1777214,0,0,54731,0,"<0.05"
5521702,"X","Sel",0.3062719,0,0,55076,0,"<0.05"
5527865,"X","Sel",0.1253302,0,0,55135,0,"<0.05"
5527871,"X","Sel",0.1262628,0,0,55137,0,"<0.05"
5527872,"X","Sel",0.1279068,0,0,55138,0,"<0.05"
5568782,"X","Sel",0.1132796,0,0,55756,0,"<0.05"
5588305,"X","Sel",0.1215669,0,0,55996,0,"<0.05"
5609412,"X","Sel",0.115746,0,0,56404,0,"<0.05"
5652245,"X","Sel",0.1553385,0,0,56765,0,"<0.05"
5679633,"X","Sel",0.1238192,0,0,57036,0,"<0.05"
5693710,"X","Sel",0.1090968,0,0,57253,0,"<0.05"
5708764,"X","Sel",0.1177345,0,0,57470,0,"<0.05"
5708969,"X","Sel",0.08696485,0,0,57484,0,"<0.05"
5736390,"X","Sel",0.1724813,0,0,58001,0,"<0.05"
5754375,"X","Sel",0.1188872,0,0,58352,0,"<0.05"
5755298,"X","Sel",0.1268568,0,0,58364,0,"<0.05"
5761161,"X","Sel",0.1234399,0,0,58436,0,"<0.05"
5762613,"X","Sel",0.1346476,0,0,58548,0,"<0.05"
5850353,"X","Sel",0.1468788,0,0,59297,0,"<0.05"
5850363,"X","Sel",0.15013,0,0,59298,0,"<0.05"
5850364,"X","Sel",0.15013,0,0,59299,0,"<0.05"
5850569,"X","Sel",0.1040686,0,0,59302,0,"<0.05"
5870384,"X","Sel",0.1216942,0,0,59646,0,"<0.05"
5921517,"X","Sel",0.1426253,0,0,60449,0,"<0.05"
5945016,"X","Sel",0.247314,0,0,60640,0,"<0.05"
5945044,"X","Sel",0.1440259,0,0,60641,0,"<0.05"
5969052,"X","Sel",0.1136336,0,0,60841,0,"<0.05"
5969054,"X","Sel",0.1131303,0,0,60842,0,"<0.05"
5969234,"X","Sel",0.1065142,0,0,60848,0,"<0.05"
5976391,"X","Sel",0.1152425,0,0,60989,0,"<0.05"
6089217,"X","Sel",0.1800144,0,0,61754,0,"<0.05"
6101420,"X","Sel",0.1101851,0,0,61983,0,"<0.05"
6116581,"X","Sel",0.2449647,0,0,62312,0,"<0.05"
6168949,"X","Sel",0.2078976,0,0,62832,0,"<0.05"
6187408,"X","Sel",0.1562659,0,0,62979,0,"<0.05"
6188453,"X","Sel",0.1912513,0,0,62983,0,"<0.05"
6237629,"X","Sel",0.1955763,0,0,63540,0,"<0.05"
6279903,"X","Sel",0.1411697,0,0,64093,0,"<0.05"
6298033,"X","Sel",0.1146824,0,0,64279,0,"<0.05"
6316070,"X","Sel",0.1701736,0,0,64568,0,"<0.05"
6318416,"X","Sel",0.09209607,0,0,64594,0,"<0.05"
6320529,"X","Sel",0.2372407,0,0,64638,0,"<0.05"
6320530,"X","Sel",0.2372407,0,0,64639,0,"<0.05"
6320533,"X","Sel",0.2411497,0,0,64640,0,"<0.05"
6331554,"X","Sel",0.1155317,0,0,64755,0,"<0.05"
6346252,"X","Sel",0.1131644,0,0,64918,0,"<0.05"
6404480,"X","Sel",0.1804637,0,0,65449,0,"<0.05"
6404485,"X","Sel",0.1835301,0,0,65450,0,"<0.05"
6414347,"X","Sel",0.1167555,0,0,65585,0,"<0.05"
6436499,"X","Sel",0.1286794,0,0,65952,0,"<0.05"
6436628,"X","Sel",0.2368008,0,0,65963,0,"<0.05"
6436996,"X","Sel",0.1220906,0,0,65970,0,"<0.05"
6437309,"X","Sel",0.0964821,0,0,65986,0,"<0.05"
6442946,"X","Sel",0.1048592,0,0,66123,0,"<0.05"
6485502,"X","Sel",0.1257268,0,0,66626,0,"<0.05"
6485551,"X","Sel",0.1893847,0,0,66627,0,"<0.05"
6495390,"X","Sel",0.09563348,0,0,66799,0,"<0.05"
6495557,"X","Sel",0.120748,0,0,66801,0,"<0.05"
6525415,"X","Sel",0.09884556,0,0,67242,0,"<0.05"
6525631,"X","Sel",0.09721609,0,0,67250,0,"<0.05"
6527730,"X","Sel",0.1022533,0,0,67286,0,"<0.05"
6527758,"X","Sel",0.1182208,0,0,67288,0,"<0.05"
6527776,"X","Sel",0.1176884,0,0,67290,0,"<0.05"
6532342,"X","Sel",0.1033002,0,0,67335,0,"<0.05"
6532938,"X","Sel",0.1200573,0,0,67345,0,"<0.05"
6537032,"X","Sel",0.1384795,0,0,67414,0,"<0.05"
6537056,"X","Sel",0.1301339,0,0,67415,0,"<0.05"
6537577,"X","Sel",0.107971,0,0,67430,0,"<0.05"
6543909,"X","Sel",0.09217751,0,0,67535,0,"<0.05"
6554972,"X","Sel",0.111118,0,0,67682,0,"<0.05"
6555020,"X","Sel",0.1039509,0,0,67683,0,"<0.05"
6555652,"X","Sel",0.1111408,0,0,67697,0,"<0.05"
6557088,"X","Sel",0.08226979,0,0,67716,0,"<0.05"
6563662,"X","Sel",0.1427929,0,0,67784,0,"<0.05"
6563673,"X","Sel",0.1409728,0,0,67785,0,"<0.05"
6566491,"X","Sel",0.1199261,0,0,67827,0,"<0.05"
6604904,"X","Sel",0.1159507,0,0,68004,0,"<0.05"
6613202,"X","Sel",0.1129899,0,0,68087,0,"<0.05"
6618168,"X","Sel",0.1245723,0,0,68126,0,"<0.05"
6624638,"X","Sel",0.1351252,0,0,68226,0,"<0.05"
6624697,"X","Sel",0.1658286,0,0,68228,0,"<0.05"
6626834,"X","Sel",0.1292895,0,0,68299,0,"<0.05"
6627092,"X","Sel",0.1321501,0,0,68302,0,"<0.05"
6629930,"X","Sel",0.1097637,0,0,68361,0,"<0.05"
6630151,"X","Sel",0.15111,0,0,68364,0,"<0.05"
6655600,"X","Sel",0.1121846,0,0,68758,0,"<0.05"
6670270,"X","Sel",0.1168814,0,0,68873,0,"<0.05"
6679745,"X","Sel",0.1085148,0,0,68969,0,"<0.05"
6680557,"X","Sel",0.1147315,0,0,68983,0,"<0.05"
6686624,"X","Sel",0.1516821,0,0,69045,0,"<0.05"
6730860,"X","Sel",0.107925,0,0,69523,0,"<0.05"
6734434,"X","Sel",0.1053739,0,0,69557,0,"<0.05"
6790279,"X","Sel",0.16992,0,0,70219,0,"<0.05"
6829563,"X","Sel",0.1203124,0,0,70796,0,"<0.05"
6872489,"X","Sel",0.2078292,0,0,71362,0,"<0.05"
6905056,"X","Sel",0.2331925,0,0,71765,0,"<0.05"
6928155,"X","Sel",0.1996442,0,0,71933,0,"<0.05"
6934450,"X","Sel",0.2140977,0,0,71996,0,"<0.05"
6966262,"X","Sel",0.190509,0,0,72372,0,"<0.05"
6994158,"X","Sel",0.1526538,0,0,72543,0,"<0.05"
6995047,"X","Sel",0.1556772,0,0,72548,0,"<0.05"
7003825,"X","Sel",0.2122047,0,0,72638,0,"<0.05"
7047809,"X","Sel",0.2206722,0,0,72883,0,"<0.05"
7060468,"X","Sel",0.2281772,0,0,72973,0,"<0.05"
7066015,"X","Sel",0.2147853,0,0,73029,0,"<0.05"
7113444,"X","Sel",0.1588481,0,0,73498,0,"<0.05"
7113451,"X","Sel",0.1540547,0,0,73499,0,"<0.05"
7116824,"X","Sel",0.2128102,0,0,73539,0,"<0.05"
7136150,"X","Sel",0.1881303,0,0,73691,0,"<0.05"
7138156,"X","Sel",0.1815961,0,0,73739,0,"<0.05"
7138995,"X","Sel",0.2480044,0,0,73745,0,"<0.05"
7142564,"X","Sel",0.1774248,0,0,73789,0,"<0.05"
7146698,"X","Sel",0.2048154,0,0,73813,0,"<0.05"
7146711,"X","Sel",0.2088162,0,0,73815,0,"<0.05"
7147624,"X","Sel",0.21008,0,0,73825,0,"<0.05"
7148008,"X","Sel",0.1605417,0,0,73829,0,"<0.05"
7177509,"X","Sel",0.1799204,0,0,73932,0,"<0.05"
7180457,"X","Sel",0.2290979,0,0,73937,0,"<0.05"
7180466,"X","Sel",0.2210258,0,0,73938,0,"<0.05"
7193532,"X","Sel",0.217889,0,0,74059,0,"<0.05"
7193533,"X","Sel",0.217889,0,0,74060,0,"<0.05"
7204224,"X","Sel",0.1872138,0,0,74172,0,"<0.05"
7205473,"X","Sel",0.2502751,0,0,74178,0,"<0.05"
7205861,"X","Sel",0.1991331,0,0,74183,0,"<0.05"
7210053,"X","Sel",0.2102418,0,0,74258,0,"<0.05"
7210077,"X","Sel",0.2239085,0,0,74259,0,"<0.05"
7212836,"X","Sel",0.2016816,0,0,74289,0,"<0.05"
7216373,"X","Sel",0.1967195,0,0,74350,0,"<0.05"
7216854,"X","Sel",0.2803277,0,0,74358,0,"<0.05"
7216886,"X","Sel",0.2094842,0,0,74359,0,"<0.05"
7216905,"X","Sel",0.2293714,0,0,74361,0,"<0.05"
7217166,"X","Sel",0.1852037,0,0,74373,0,"<0.05"
7245863,"X","Sel",0.1782847,0,0,74735,0,"<0.05"
7245866,"X","Sel",0.1813121,0,0,74736,0,"<0.05"
7260778,"X","Sel",0.2073452,0,0,74847,0,"<0.05"
7261344,"X","Sel",0.214852,0,0,74861,0,"<0.05"
7261711,"X","Sel",0.2012451,0,0,74868,0,"<0.05"
7261717,"X","Sel",0.2108386,0,0,74869,0,"<0.05"
7261726,"X","Sel",0.1989584,0,0,74870,0,"<0.05"
7312428,"X","Sel",0.1607455,0,0,75179,0,"<0.05"
7382015,"X","Sel",0.1583648,0,0,75740,0,"<0.05"
7455733,"X","Sel",0.223408,0,0,76346,0,"<0.05"
7455738,"X","Sel",0.2289224,0,0,76347,0,"<0.05"
7458252,"X","Sel",0.2449453,0,0,76392,0,"<0.05"
7473090,"X","Sel",0.1388642,0,0,76512,0,"<0.05"
7473181,"X","Sel",0.2191773,0,0,76514,0,"<0.05"
7484648,"X","Sel",0.1856682,0,0,76610,0,"<0.05"
7535043,"X","Sel",0.1965361,0,0,77029,0,"<0.05"
7589385,"X","Sel",0.2136601,0,0,77440,0,"<0.05"
7592075,"X","Sel",0.2350173,0,0,77477,0,"<0.05"
7628935,"X","Sel",0.1933346,0,0,77916,0,"<0.05"
7628949,"X","Sel",0.2030432,0,0,77917,0,"<0.05"
7628950,"X","Sel",0.203678,0,0,77918,0,"<0.05"
7691334,"X","Sel",0.1831741,0,0,78834,0,"<0.05"
7722625,"X","Sel",0.2046407,0,0,79157,0,"<0.05"
7744316,"X","Sel",0.1505557,0,0,79518,0,"<0.05"
7769889,"X","Sel",0.2223977,0,0,79867,0,"<0.05"
7818642,"X","Sel",0.1727214,0,0,80374,0,"<0.05"
7819869,"X","Sel",0.2375239,0,0,80381,0,"<0.05"
7821205,"X","Sel",0.2032986,0,0,80387,0,"<0.05"
7839113,"X","Sel",0.1695968,0,0,80462,0,"<0.05"
7846773,"X","Sel",0.2281755,0,0,80513,0,"<0.05"
7846795,"X","Sel",0.2240657,0,0,80514,0,"<0.05"
7873747,"X","Sel",0.1656361,0,0,80699,0,"<0.05"
7893699,"X","Sel",0.1747582,0,0,80983,0,"<0.05"
7893709,"X","Sel",0.1380071,0,0,80984,0,"<0.05"
7893712,"X","Sel",0.1745972,0,0,80985,0,"<0.05"
7897315,"X","Sel",0.1974297,0,0,81056,0,"<0.05"
7903054,"X","Sel",0.186405,0,0,81149,0,"<0.05"
7952110,"X","Sel",0.175231,0,0,81744,0,"<0.05"
7953783,"X","Sel",0.1416254,0,0,81756,0,"<0.05"
7961664,"X","Sel",0.1394043,0,0,81837,0,"<0.05"
7980246,"X","Sel",0.2010153,0,0,82149,0,"<0.05"
7980273,"X","Sel",0.1820557,0,0,82152,0,"<0.05"
7980276,"X","Sel",0.1557014,0,0,82153,0,"<0.05"
7980607,"X","Sel",0.1946546,0,0,82164,0,"<0.05"
7981043,"X","Sel",0.1752547,0,0,82178,0,"<0.05"
7993961,"X","Sel",0.1968238,0,0,82325,0,"<0.05"
8020449,"X","Sel",0.118662,0,0,82720,0,"<0.05"
8045334,"X","Sel",0.1907774,0,0,82895,0,"<0.05"
8084879,"X","Sel",0.1515534,0,0,83417,0,"<0.05"
8119142,"X","Sel",0.2034739,0,0,83847,0,"<0.05"
8119433,"X","Sel",0.1867684,0,0,83850,0,"<0.05"
8122836,"X","Sel",0.2142423,0,0,83887,0,"<0.05"
8172276,"X","Sel",0.2044803,0,0,84729,0,"<0.05"
8172305,"X","Sel",0.2246113,0,0,84730,0,"<0.05"
8183450,"X","Sel",0.1627604,0,0,84906,0,"<0.05"
8183459,"X","Sel",0.1520949,0,0,84907,0,"<0.05"
8191533,"X","Sel",0.1793914,0,0,85074,0,"<0.05"
8201494,"X","Sel",0.2016495,0,0,85154,0,"<0.05"
8206788,"X","Sel",0.1536505,0,0,85213,0,"<0.05"
8224039,"X","Sel",0.1981423,0,0,85492,0,"<0.05"
8224365,"X","Sel",0.1605844,0,0,85497,0,"<0.05"
8239224,"X","Sel",0.1478695,0,0,85676,0,"<0.05"
8239227,"X","Sel",0.1457175,0,0,85677,0,"<0.05"
8267622,"X","Sel",0.09382958,0,0,86095,0,"<0.05"
8286131,"X","Sel",0.1752488,0,0,86387,0,"<0.05"
8291870,"X","Sel",0.105223,0,0,86534,0,"<0.05"
8334539,"X","Sel",0.1682166,0,0,87009,0,"<0.05"
8394664,"X","Sel",0.165162,0,0,87943,0,"<0.05"
8395173,"X","Sel",0.225244,0,0,87949,0,"<0.05"
8395707,"X","Sel",0.2128603,0,0,87960,0,"<0.05"
8395719,"X","Sel",0.2222951,0,0,87961,0,"<0.05"
8395749,"X","Sel",0.2178707,0,0,87962,0,"<0.05"
8395755,"X","Sel",0.2261487,0,0,87963,0,"<0.05"
8395802,"X","Sel",0.2082065,0,0,87964,0,"<0.05"
8428480,"X","Sel",0.1925124,0,0,88476,0,"<0.05"
8434492,"X","Sel",0.1135321,0,0,88628,0,"<0.05"
8434498,"X","Sel",0.1222129,0,0,88629,0,"<0.05"
8436950,"X","Sel",0.1617138,0,0,88722,0,"<0.05"
8437051,"X","Sel",0.212954,0,0,88728,0,"<0.05"
8473587,"X","Sel",0.1235552,0,0,89070,0,"<0.05"
8478062,"X","Sel",0.1362612,0,0,89116,0,"<0.05"
8480928,"X","Sel",0.2074446,0,0,89130,0,"<0.05"
8480998,"X","Sel",0.2385851,0,0,89131,0,"<0.05"
8507585,"X","Sel",0.1787459,0,0,89448,0,"<0.05"
8528866,"X","Sel",0.2089766,0,0,89771,0,"<0.05"
8590854,"X","Sel",0.1430202,0,0,90623,0,"<0.05"
8591984,"X","Sel",0.1370982,0,0,90637,0,"<0.05"
8610973,"X","Sel",0.1243539,0,0,90976,0,"<0.05"
8630032,"X","Sel",0.1125377,0,0,91466,0,"<0.05"
8632694,"X","Sel",0.1361156,0,0,91516,0,"<0.05"
8632711,"X","Sel",0.1464672,0,0,91517,0,"<0.05"
8632758,"X","Sel",0.1506735,0,0,91520,0,"<0.05"
8632809,"X","Sel",0.1629695,0,0,91522,0,"<0.05"
8634422,"X","Sel",0.1125109,0,0,91554,0,"<0.05"
8634517,"X","Sel",0.1077559,0,0,91557,0,"<0.05"
8634592,"X","Sel",0.1350325,0,0,91561,0,"<0.05"
8639446,"X","Sel",0.1456671,0,0,91657,0,"<0.05"
8642148,"X","Sel",0.1838948,0,0,91716,0,"<0.05"
8642177,"X","Sel",0.1649318,0,0,91717,0,"<0.05"
8643849,"X","Sel",0.1226134,0,0,91748,0,"<0.05"
8648244,"X","Sel",0.1519414,0,0,91920,0,"<0.05"
8655420,"X","Sel",0.1469125,0,0,92035,0,"<0.05"
8658095,"X","Sel",0.1418457,0,0,92076,0,"<0.05"
8667972,"X","Sel",0.1430399,0,0,92158,0,"<0.05"
8670042,"X","Sel",0.1161571,0,0,92195,0,"<0.05"
8690379,"X","Sel",0.1280849,0,0,92490,0,"<0.05"
8691125,"X","Sel",0.1436869,0,0,92502,0,"<0.05"
8700242,"X","Sel",0.1150675,0,0,92685,0,"<0.05"
8700481,"X","Sel",0.1461942,0,0,92702,0,"<0.05"
8700491,"X","Sel",0.1454853,0,0,92703,0,"<0.05"
8700541,"X","Sel",0.1756478,0,0,92705,0,"<0.05"
8700617,"X","Sel",0.1853076,0,0,92707,0,"<0.05"
8702772,"X","Sel",0.1405075,0,0,92747,0,"<0.05"
8703129,"X","Sel",0.1215648,0,0,92751,0,"<0.05"
8710360,"X","Sel",0.1231861,0,0,92935,0,"<0.05"
8713353,"X","Sel",0.1225414,0,0,93005,0,"<0.05"
8713361,"X","Sel",0.1228697,0,0,93007,0,"<0.05"
8713376,"X","Sel",0.129234,0,0,93008,0,"<0.05"
8721223,"X","Sel",0.1449162,0,0,93181,0,"<0.05"
8721235,"X","Sel",0.1587706,0,0,93182,0,"<0.05"
8721367,"X","Sel",0.1675423,0,0,93194,0,"<0.05"
8721380,"X","Sel",0.1657832,0,0,93196,0,"<0.05"
8722707,"X","Sel",0.1281695,0,0,93275,0,"<0.05"
8725866,"X","Sel",0.1047548,0,0,93367,0,"<0.05"
8726259,"X","Sel",0.1227221,0,0,93370,0,"<0.05"
8726911,"X","Sel",0.2290375,0,0,93392,0,"<0.05"
8728169,"X","Sel",0.1952845,0,0,93430,0,"<0.05"
8729385,"X","Sel",0.1966343,0,0,93459,0,"<0.05"
8730726,"X","Sel",0.1536127,0,0,93488,0,"<0.05"
8741637,"X","Sel",0.1882032,0,0,93767,0,"<0.05"
8744861,"X","Sel",0.1349132,0,0,93846,0,"<0.05"
8746871,"X","Sel",0.1867535,0,0,93882,0,"<0.05"
8748786,"X","Sel",0.1938123,0,0,93908,0,"<0.05"
8751791,"X","Sel",0.130037,0,0,93975,0,"<0.05"
8756234,"X","Sel",0.1856924,0,0,94048,0,"<0.05"
8756286,"X","Sel",0.1720831,0,0,94051,0,"<0.05"
8756377,"X","Sel",0.1200719,0,0,94053,0,"<0.05"
8757530,"X","Sel",0.1210225,0,0,94071,0,"<0.05"
8759585,"X","Sel",0.1195879,0,0,94118,0,"<0.05"
8764674,"X","Sel",0.2355463,0,0,94201,0,"<0.05"
8764677,"X","Sel",0.2298421,0,0,94202,0,"<0.05"
8764731,"X","Sel",0.23388,0,0,94203,0,"<0.05"
8765373,"X","Sel",0.1297273,0,0,94215,0,"<0.05"
8779822,"X","Sel",0.2117245,0,0,94478,0,"<0.05"
8779939,"X","Sel",0.1606767,0,0,94481,0,"<0.05"
8779942,"X","Sel",0.1606413,0,0,94482,0,"<0.05"
8783395,"X","Sel",0.2182886,0,0,94564,0,"<0.05"
8789584,"X","Sel",0.1229191,0,0,94637,0,"<0.05"
8855486,"X","Sel",0.1761546,0,0,95545,0,"<0.05"
8855787,"X","Sel",0.2159014,0,0,95551,0,"<0.05"
8868581,"X","Sel",0.09339913,0,0,95706,0,"<0.05"
8872349,"X","Sel",0.1192762,0,0,95758,0,"<0.05"
8878709,"X","Sel",0.192192,0,0,95874,0,"<0.05"
8878720,"X","Sel",0.1524761,0,0,95875,0,"<0.05"
8878736,"X","Sel",0.1518662,0,0,95876,0,"<0.05"
8890990,"X","Sel",0.1938976,0,0,96068,0,"<0.05"
8891003,"X","Sel",0.1878398,0,0,96069,0,"<0.05"
8891044,"X","Sel",0.1531762,0,0,96072,0,"<0.05"
8901926,"X","Sel",0.1402177,0,0,96324,0,"<0.05"
8902567,"X","Sel",0.1566353,0,0,96342,0,"<0.05"
8936519,"X","Sel",0.1095225,0,0,96939,0,"<0.05"
