"position","chr","Effects","mean_p","number","adjustP","logAdjustP"
17563674,"3L","TreatmentSel:Generation",2.85061434169499e-12,2339126,9.09058633075059e-06,5.04140810445709
17563675,"3L","TreatmentSel:Generation",1.40181003144464e-12,2339127,4.47036097579671e-06,5.34965740674123
17563676,"3L","TreatmentSel:Generation",2.3815636190888e-12,2339128,7.59478732876523e-06,5.11948438285938
17563677,"3L","TreatmentSel:Generation",3.56872550636942e-12,2339129,1.1380637090008e-05,4.94383342538116
17563678,"3L","TreatmentSel:Generation",4.84038232421446e-12,2339130,1.54359405088613e-05,4.81146690389716
17563679,"3L","TreatmentSel:Generation",4.81495644632148e-12,2339131,1.53548575876676e-05,4.81375420717122
17563680,"3L","TreatmentSel:Generation",4.6076649238147e-12,2339132,1.46938065807257e-05,4.83286568121115
17563681,"3L","TreatmentSel:Generation",6.8966967697969e-12,2339133,2.19935108253082e-05,4.65770543865398
17563927,"3L","TreatmentSel:Generation",4.84164300995263e-09,2339137,0.0154399608255948,1.81135380589468
17564029,"3L","TreatmentSel:Generation",5.07030444770967e-12,2339145,1.61691603213106e-05,4.7913125328017
17564243,"3L","TreatmentSel:Generation",1.45465257061252e-10,2339159,0.000463887541046275,3.33358729147674
17564333,"3L","TreatmentSel:Generation",3.06496792588124e-09,2339162,0.00977415819589187,2.00992063614405
17567732,"3L","TreatmentSel:Generation",2.47941218096361e-14,2339293,7.9068256097955e-08,7.1019978397454
17568038,"3L","TreatmentSel:Generation",1.02252910172273e-08,2339296,0.0326083712516096,1.48667089313222
17572761,"3L","TreatmentSel:Generation",5.73871085135309e-09,2339390,0.0183007029952782,1.73753222714902
17573235,"3L","TreatmentSel:Generation",1.2975645611658e-09,2339399,0.00413792300504126,2.38321759457817
17573333,"3L","TreatmentSel:Generation",4.02540538204056e-11,2339402,0.000128369855600843,3.89153694732014
17573478,"3L","TreatmentSel:Generation",2.03396936174715e-09,2339403,0.00648631202285678,2.1880021635037
17577274,"3L","TreatmentSel:Generation",9.02223106364344e-09,2339494,0.0287718226841104,1.54103262484663
17577277,"3L","TreatmentSel:Generation",5.04131548165463e-09,2339495,0.0160767147404727,1.79380269413569
17587415,"3L","TreatmentSel:Generation",8.10910226692292e-09,2339810,0.0258598622563991,1.58737379273657
17589453,"3L","TreatmentSel:Generation",1.04520310907358e-08,2339858,0.0333314435321077,1.47714587732497
17589482,"3L","TreatmentSel:Generation",3.15138751809321e-09,2339859,0.0100497495840991,1.99784475969612
17589883,"3L","TreatmentSel:Generation",2.41575991595714e-11,2339867,7.70383904590799e-05,4.11329279937836
17589886,"3L","TreatmentSel:Generation",9.07672461362764e-12,2339868,2.89456021790616e-05,4.53841741101951
17589895,"3L","TreatmentSel:Generation",2.08996602204289e-10,2339869,0.000666488492456659,3.17620734468331
17589916,"3L","TreatmentSel:Generation",2.49420422909739e-10,2339870,0.000795399733295776,3.09941455897261
17592037,"3L","TreatmentSel:Generation",5.53029562186428e-13,2339960,1.76360684957602e-06,5.75359822310989
17592377,"3L","TreatmentSel:Generation",1.30999540011999e-10,2339972,0.000417756485101946,3.37907679955036
17592382,"3L","TreatmentSel:Generation",1.58045682898018e-10,2339973,0.000504006418396317,3.29756393288711
17592383,"3L","TreatmentSel:Generation",1.37615741442595e-10,2339974,0.000438855498534505,3.35767845588496
17592584,"3L","TreatmentSel:Generation",9.99205484111201e-09,2339979,0.0318645829518675,1.49669176125403
17592589,"3L","TreatmentSel:Generation",1.29069453222537e-08,2339980,0.0411601453771044,1.38552309998437
17592590,"3L","TreatmentSel:Generation",7.32746224371002e-09,2339981,0.0233672184754933,1.6313929809171
17593830,"3L","TreatmentSel:Generation",4.2419285005739e-10,2340041,0.00135274760529022,2.86878322620718
17595724,"3L","TreatmentSel:Generation",4.60941290761461e-11,2340126,0.000146993808870797,3.8327009566115
17596766,"3L","TreatmentSel:Generation",6.75014541190822e-10,2340137,0.0021526159717412,2.66703344171844
17598354,"3L","TreatmentSel:Generation",9.13899770877471e-15,2340173,2.91441905813009e-08,7.53544800179439
17598483,"3L","TreatmentSel:Generation",1.09939815933649e-15,2340174,3.50597193493878e-09,8.4551915647254
17598545,"3L","TreatmentSel:Generation",5.37486773939852e-14,2340175,1.7140410222e-07,6.76597878830436
17598607,"3L","TreatmentSel:Generation",1.11263523636187e-09,2340176,0.00354818486767612,2.44999376062159
17598653,"3L","TreatmentSel:Generation",4.44965628240169e-10,2340177,0.00141899182873287,2.84802010542092
17602038,"3L","TreatmentSel:Generation",3.13623505258563e-09,2340263,0.0100014284928152,1.99993796577596
17602039,"3L","TreatmentSel:Generation",1.50143549909011e-09,2340264,0.00478806579511438,2.31983989037532
17602045,"3L","TreatmentSel:Generation",1.02540989440312e-10,2340267,0.000327002394997241,3.48544906651318
17602063,"3L","TreatmentSel:Generation",2.70745580011143e-11,2340269,8.63405488690895e-05,4.06378519484979
17603312,"3L","TreatmentSel:Generation",2.38606019519977e-10,2340294,0.000760912687401049,3.11866517444548
17609739,"3L","TreatmentSel:Generation",1.04210653594245e-09,2340435,0.00332326940626818,2.47843445050189
17627550,"3L","TreatmentSel:Generation",1.69684458510172e-14,2340798,5.41122380713269e-08,7.26670450336317
17627834,"3L","TreatmentSel:Generation",6.97155852045467e-10,2340803,0.00222322443492618,2.65301669297804
17635323,"3L","TreatmentSel:Generation",3.21483858968388e-10,2340940,0.00102520945437932,2.98918739744894
17637639,"3L","TreatmentSel:Generation",1.04792167497264e-10,2340978,0.000334181383811436,3.4760177469416
17638011,"3L","TreatmentSel:Generation",1.30945528093879e-11,2340985,4.17584241527154e-05,4.3792558987676
17638475,"3L","TreatmentSel:Generation",8.63538427148941e-10,2341000,0.00275381713587056,2.56006490195821
17638729,"3L","TreatmentSel:Generation",9.4749272957567e-11,2341005,0.000302154673467497,3.51977068407166
17638794,"3L","TreatmentSel:Generation",3.12933147464208e-10,2341008,0.000997941303798181,3.00089500198539
17639452,"3L","TreatmentSel:Generation",1.69040713794517e-09,2341012,0.00539069483965006,2.26835525233148
17640445,"3L","TreatmentSel:Generation",1.52596017418056e-08,2341029,0.0486627478778042,1.31280337106339
17640449,"3L","TreatmentSel:Generation",1.21826083112725e-08,2341030,0.0388502404437815,1.41060628901019
17640583,"3L","TreatmentSel:Generation",2.85607863137524e-13,2341033,9.10801190682659e-07,6.04057641030704
17640591,"3L","TreatmentSel:Generation",3.39927918889351e-12,2341034,1.08402741391479e-05,4.96495973480743
17641109,"3L","TreatmentSel:Generation",3.87793364772618e-09,2341044,0.0123666993791296,1.90774619630488
17649634,"3L","TreatmentSel:Generation",1.86730377909305e-11,2341200,5.95481681309749e-05,4.22513159409466
17650625,"3L","TreatmentSel:Generation",3.72342248692584e-11,2341214,0.000118739645234266,3.92540425297633
17650751,"3L","TreatmentSel:Generation",5.8105953164492e-13,2341217,1.8529941979394e-06,5.73212594053369
17659301,"3L","TreatmentSel:Generation",2.54705486749469e-09,2341394,0.00812253759600164,2.0903082698016
17662376,"3L","TreatmentSel:Generation",1.34771109940466e-08,2341450,0.0429783991431268,1.36674976511853
17664057,"3L","TreatmentSel:Generation",6.66547562911516e-09,2341484,0.0212561484574432,1.67251542538253
17667909,"3L","TreatmentSel:Generation",1.72096647949756e-09,2341591,0.00548814833538588,2.26057415889588
17667966,"3L","TreatmentSel:Generation",3.28956353750171e-09,2341594,0.0104903918045846,1.97920829108276
17685320,"3L","TreatmentSel:Generation",6.72993119160937e-11,2342079,0.000214616967305927,3.66833594632139
17687242,"3L","TreatmentSel:Generation",2.40131256816674e-09,2342151,0.00765776656938318,2.11589787632392
17687266,"3L","TreatmentSel:Generation",7.6369073060336e-09,2342152,0.0243540363036827,1.61342905091148
17688739,"3L","TreatmentSel:Generation",1.58228444555869e-09,2342206,0.00504589243861109,2.2970620114117
17690669,"3L","TreatmentSel:Generation",9.08572486866572e-12,2342282,2.8974303920376e-05,4.53798698874386
17690688,"3L","TreatmentSel:Generation",5.17503752257496e-09,2342283,0.0165031532591914,1.78243306716617
17690689,"3L","TreatmentSel:Generation",7.90208945673144e-09,2342284,0.0251997000608009,1.59860462837378
17690690,"3L","TreatmentSel:Generation",3.94067446480888e-09,2342285,0.0125667793428798,1.90077601052674
17690691,"3L","TreatmentSel:Generation",2.00632174312465e-09,2342286,0.00639814398825056,2.19394599047901
17690692,"3L","TreatmentSel:Generation",3.20154290542631e-09,2342287,0.0102096947130613,1.99098724384993
17690693,"3L","TreatmentSel:Generation",1.6796155567293e-09,2342288,0.00535628057348528,2.27113668178607
17690694,"3L","TreatmentSel:Generation",3.60953681134133e-09,2342289,0.011510784015073,1.93889509497803
17690695,"3L","TreatmentSel:Generation",1.50430559546479e-09,2342290,0.00479721850949244,2.3190104993149
17690975,"3L","TreatmentSel:Generation",2.28330661175786e-12,2342295,7.28144651844293e-06,5.13778233599279
17690978,"3L","TreatmentSel:Generation",3.49319737019631e-12,2342296,1.11397784679771e-05,4.95312344570554
17697531,"3L","TreatmentSel:Generation",1.16255679133191e-08,2342651,0.0370738430710313,1.43093239271244
17700904,"3L","TreatmentSel:Generation",1.23394790864433e-11,2342717,3.93505000908349e-05,4.40504974398319
17704872,"3L","TreatmentSel:Generation",1.9078429742198e-11,2342849,6.08409598204315e-05,4.21580394318201
17704980,"3L","TreatmentSel:Generation",4.11264303547568e-13,2342851,1.31151857389877e-06,5.88222555449443
17705966,"3L","TreatmentSel:Generation",5.66458813444313e-11,2342868,0.000180643262440341,3.74317823193459
17711024,"3L","TreatmentSel:Generation",2.45887326709108e-09,2343015,0.00784132717776732,2.10561042491757
17711705,"3L","TreatmentSel:Generation",7.80847842049193e-12,2343038,2.49011752151214e-05,4.60378015582
17714876,"3L","TreatmentSel:Generation",5.59924285193212e-09,2343091,0.0178559406608687,1.74821726599409
17714882,"3L","TreatmentSel:Generation",8.21812388685958e-09,2343092,0.0262075313302041,1.58157388634696
17716285,"3L","TreatmentSel:Generation",4.78483751419986e-09,2343110,0.0152588085540832,1.81647937585611
17716985,"3L","TreatmentSel:Generation",2.33342351746271e-10,2343113,0.000744126892980045,3.1283529996396
17718952,"3L","TreatmentSel:Generation",2.3506115863009e-10,2343128,0.000749608154382087,3.12516569775544
17719499,"3L","TreatmentSel:Generation",5.24901887928853e-10,2343131,0.00167390792139001,2.77626843543002
17719662,"3L","TreatmentSel:Generation",1.96549943087609e-11,2343132,6.26796196106841e-05,4.20287364783654
17719744,"3L","TreatmentSel:Generation",1.00338550505232e-09,2343134,0.00319978834852782,2.49487874733834
17719941,"3L","TreatmentSel:Generation",1.35243510952917e-14,2343135,4.31290474480766e-08,7.36523013361413
17719947,"3L","TreatmentSel:Generation",7.2535581708565e-14,2343136,2.3131538978396e-07,6.63579547195957
17747275,"3L","TreatmentSel:Generation",9.45752387613665e-10,2343436,0.00301599679808088,2.52056912386876
17754662,"3L","TreatmentSel:Generation",1.29103565602361e-12,2343594,4.11710237877404e-06,5.38540833339508
17759300,"3L","TreatmentSel:Generation",1.38716673580816e-15,2343711,4.42366362315833e-09,8.35421790434357
17764011,"3L","TreatmentSel:Generation",1.8262030388486e-10,2343836,0.000582374688126387,3.23479750911728
17764022,"3L","TreatmentSel:Generation",5.82637394514217e-09,2343837,0.0185802599000668,1.7309482154029
17764880,"3L","TreatmentSel:Generation",6.69105155960442e-11,2343878,0.00021337709895166,3.67085219378048
17765020,"3L","TreatmentSel:Generation",2.52247507029281e-09,2343882,0.0080441528193632,2.09451968745673
17765131,"3L","TreatmentSel:Generation",6.14779798832385e-11,2343884,0.000196052786023809,3.70762698174343
17767690,"3L","TreatmentSel:Generation",9.12799253631467e-11,2343929,0.000291090951743672,3.53597129393895
17772669,"3L","TreatmentSel:Generation",1.14764240063964e-13,2344058,3.6598224345006e-07,6.43653998498462
17776493,"3L","TreatmentSel:Generation",5.92985008938511e-11,2344171,0.000189102444962484,3.72330285599446
17778728,"3L","TreatmentSel:Generation",5.17829724726872e-09,2344210,0.016513548495162,1.7821595938312
17779007,"3L","TreatmentSel:Generation",3.30224388006286e-09,2344214,0.0105308293155694,1.97753742625104
17782276,"3L","TreatmentSel:Generation",4.29796057784947e-09,2344299,0.0137061618990773,1.86308414254192
17782304,"3L","TreatmentSel:Generation",4.48533568827541e-09,2344300,0.0143036996272248,1.84455161848723
17782314,"3L","TreatmentSel:Generation",5.41351935666131e-09,2344301,0.0172636699202381,1.76286687625185
17786076,"3L","TreatmentSel:Generation",1.06791961232896e-08,2344423,0.0340558710036017,1.46780800784296
17787830,"3L","TreatmentSel:Generation",2.92628577844853e-11,2344438,9.33190193718615e-05,4.0300298335691
17788318,"3L","TreatmentSel:Generation",2.47036718429556e-09,2344444,0.00787798118778107,2.1035850605988
17788351,"3L","TreatmentSel:Generation",1.07480761769913e-08,2344445,0.0342755289438159,1.46501583440547
17790871,"3L","TreatmentSel:Generation",1.48415657230798e-08,2344480,0.0473296343583757,1.32486685062926
17797577,"3L","TreatmentSel:Generation",4.46213486742e-16,2344536,1.42297123951234e-09,8.84680387760181
17799397,"3L","TreatmentSel:Generation",5.28081500997488e-10,2344568,0.00168404768202898,2.77364561607336
17799436,"3L","TreatmentSel:Generation",2.05015178349828e-09,2344569,0.00653791763636173,2.18456055489345
17799438,"3L","TreatmentSel:Generation",4.82608267712029e-10,2344570,0.00153903390486752,2.81275181256964
17800400,"3L","TreatmentSel:Generation",3.49099787242717e-09,2344587,0.0111327642871873,1.95339698610425
17802620,"3L","TreatmentSel:Generation",3.03737048852253e-10,2344620,0.000968615018893444,3.01384880126927
17806074,"3L","TreatmentSel:Generation",1.5644746643132e-13,2344677,4.98909718869748e-07,6.30197803582753
17806931,"3L","TreatmentSel:Generation",6.11712059570668e-10,2344696,0.00195074486427439,2.70979952777792
17806971,"3L","TreatmentSel:Generation",4.56537670343392e-11,2344701,0.000145589497842371,3.83686995190216
17806985,"3L","TreatmentSel:Generation",9.84432805043979e-10,2344702,0.00313934833982281,2.50316049262443
17813019,"3L","TreatmentSel:Generation",7.15038549571526e-09,2344799,0.022802522142752,1.64201711387235
17813067,"3L","TreatmentSel:Generation",1.42853536225619e-09,2344800,0.00455558784195208,2.34145557477355
17820159,"3L","TreatmentSel:Generation",3.93997521915714e-12,2344962,1.25645494540904e-05,4.90085307994133
17820213,"3L","TreatmentSel:Generation",1.67561986700434e-09,2344963,0.00534353835091789,2.27217106930297
17820364,"3L","TreatmentSel:Generation",1.31080056174096e-11,2344965,4.18013250498741e-05,4.3788099514133
17820375,"3L","TreatmentSel:Generation",1.0150773548882e-11,2344966,3.23707356411963e-05,4.48984743092545
17820413,"3L","TreatmentSel:Generation",7.89118785174229e-12,2344967,2.51649349297033e-05,4.59920418824349
17820426,"3L","TreatmentSel:Generation",2.09465094977261e-11,2344968,6.67982512161726e-05,4.17523490724164
17820437,"3L","TreatmentSel:Generation",3.10876636289144e-11,2344969,9.91383106112988e-05,4.0037584860607
17820679,"3L","TreatmentSel:Generation",2.92030987862615e-10,2344975,0.000931284484045976,3.03091763268273
17820739,"3L","TreatmentSel:Generation",4.7472699755483e-09,2344976,0.0151390059738637,1.81990263964693
17820779,"3L","TreatmentSel:Generation",8.1603708226628e-09,2344978,0.0260233572705051,1.58463667587591
17822108,"3L","TreatmentSel:Generation",1.62898511074451e-11,2345014,5.19482048628335e-05,4.28442945545302
17822175,"3L","TreatmentSel:Generation",8.92869550022045e-12,2345015,2.8473538520639e-05,4.54555855798497
17822292,"3L","TreatmentSel:Generation",1.5047112771435e-09,2345024,0.00479851222512042,2.3188933944112
17822433,"3L","TreatmentSel:Generation",9.45698404521605e-11,2345026,0.000301582464643216,3.52059391389671
17826365,"3L","TreatmentSel:Generation",1.08607054153777e-11,2345086,3.4634702683996e-05,4.46048853614189
17826944,"3L","TreatmentSel:Generation",5.72973733880481e-12,2345100,1.82720865355498e-05,4.73821185663571
17827001,"3L","TreatmentSel:Generation",2.50035246768025e-10,2345102,0.000797360401661258,3.09834533597614
17827092,"3L","TreatmentSel:Generation",1.33592726886449e-13,2345103,4.26026137299072e-07,6.37056375550633
17827094,"3L","TreatmentSel:Generation",3.05344883590827e-14,2345104,9.73742391012078e-08,7.01155592295674
17827121,"3L","TreatmentSel:Generation",1.9767635361414e-14,2345105,6.30388310264665e-08,7.20039184887291
17827135,"3L","TreatmentSel:Generation",2.09637907245937e-09,2345112,0.00668533609104036,2.17487675462261
17827142,"3L","TreatmentSel:Generation",4.4807517857571e-14,2345113,1.42890815987651e-07,6.84499568369371
17827200,"3L","TreatmentSel:Generation",9.66269722261374e-21,2345114,3.08142641413374e-14,13.5112481989595
17827217,"3L","TreatmentSel:Generation",2.88556121276905e-18,2345117,9.20203162303081e-12,11.0361162786039
17827275,"3L","TreatmentSel:Generation",2.48626745469253e-16,2345118,7.92868702287483e-10,9.10079872515798
17827291,"3L","TreatmentSel:Generation",2.66051895141536e-16,2345120,8.48437365191196e-10,9.07138021340039
17827326,"3L","TreatmentSel:Generation",2.76991239271507e-14,2345122,8.83322846106923e-08,7.05388053690164
17827368,"3L","TreatmentSel:Generation",4.45523419854105e-14,2345123,1.42077062172738e-07,6.84747603168484
17827387,"3L","TreatmentSel:Generation",2.01721995463137e-15,2345124,6.4328982975598e-09,8.19159331462757
17827388,"3L","TreatmentSel:Generation",6.67156346970461e-15,2345125,2.12755625323802e-08,7.67211894821264
17827396,"3L","TreatmentSel:Generation",1.7545670454062e-14,2345126,5.59530027126401e-08,7.25217660213762
17827400,"3L","TreatmentSel:Generation",1.02176176244551e-12,2345127,3.25839008634463e-06,5.48699692426148
17827444,"3L","TreatmentSel:Generation",7.8905808298603e-10,2345129,0.00251629991417778,2.59923759720533
17854187,"3L","TreatmentSel:Generation",2.35993359262889e-09,2345495,0.0075258093474248,2.12344678793087
17872036,"3L","TreatmentSel:Generation",1.23214717863816e-09,2345684,0.00392930749549966,2.40568398331005
17878736,"3L","TreatmentSel:Generation",1.1910203045422e-11,2345830,3.79815422302264e-05,4.42042740483126
17880192,"3L","TreatmentSel:Generation",7.54865150021381e-12,2345892,2.40725892449699e-05,4.61847719454735
17880623,"3L","TreatmentSel:Generation",6.33930341292452e-10,2345905,0.0020215987869389,2.69430503168663
17893536,"3L","TreatmentSel:Generation",7.44228431115861e-10,2346153,0.00237333851300103,2.62464031326034
17902021,"3L","TreatmentSel:Generation",9.17183023740356e-10,2346329,0.00292488932524381,2.53389056252035
17902066,"3L","TreatmentSel:Generation",1.01703002189838e-09,2346330,0.00324330060359377,2.48901279710815
17905022,"3L","TreatmentSel:Generation",6.82396653202909e-09,2346372,0.0217615746789085,1.66230968206129
17905106,"3L","TreatmentSel:Generation",8.28124336066068e-09,2346374,0.0264088188272,1.57825102281053
17924301,"3L","TreatmentSel:Generation",9.00293042936482e-10,2346767,0.0028710273115801,2.54196267611648
17924302,"3L","TreatmentSel:Generation",1.22045118715724e-10,2346768,0.000389200907223494,3.40982615606633
17924307,"3L","TreatmentSel:Generation",1.99020394035234e-10,2346769,0.000634674444415209,3.19744898848753
17924313,"3L","TreatmentSel:Generation",1.95320898396812e-09,2346770,0.00622876782420246,2.20559785704478
17924314,"3L","TreatmentSel:Generation",8.6362703505876e-09,2346771,0.0275409970578611,1.560020341171
17924337,"3L","TreatmentSel:Generation",1.71632586018117e-10,2346773,0.000547334943751086,3.26174682411435
17926186,"3L","TreatmentSel:Generation",2.51428171235102e-09,2346794,0.00801802426643371,2.09593263369758
17929387,"3L","TreatmentSel:Generation",2.85174452870336e-13,2346863,9.0941904880788e-07,6.04123595324779
17938396,"3L","TreatmentSel:Generation",1.55811330463848e-10,2347052,0.000496881086358568,3.30374753423945
17939479,"3L","TreatmentSel:Generation",4.25325414376941e-09,2347087,0.0135635934384475,1.86762523644667
17942865,"3L","TreatmentSel:Generation",6.31478458088299e-10,2347171,0.00201377975101592,2.69598803038074
17943343,"3L","TreatmentSel:Generation",2.18581635256457e-09,2347185,0.00697055086179761,2.1567328995511
17968914,"3L","TreatmentSel:Generation",4.42302836451271e-10,2347691,0.00141050020702041,2.85062684576681
17968981,"3L","TreatmentSel:Generation",2.00947806863934e-11,2347692,6.4082094850663e-05,4.19326329955783
17968997,"3L","TreatmentSel:Generation",1.94284430390147e-11,2347693,6.19571494238735e-05,4.20790857183537
17970799,"3L","TreatmentSel:Generation",3.55571609670807e-13,2347730,1.13391501866733e-06,5.94541949245088
17970901,"3L","TreatmentSel:Generation",3.08141716707948e-10,2347733,0.000982661469447913,3.00759607247572
17970915,"3L","TreatmentSel:Generation",2.28850170081713e-10,2347734,0.000729801361589221,3.1367953307081
17983520,"3L","TreatmentSel:Generation",1.57746009863674e-10,2348092,0.000503050763487179,3.29838818752863
17983546,"3L","TreatmentSel:Generation",8.17876409661615e-11,2348093,0.000260820132739961,3.58365888839869
17984830,"3L","TreatmentSel:Generation",3.73591796706064e-09,2348140,0.0119138125096127,1.92394923877481
17985479,"3L","TreatmentSel:Generation",6.27824268375445e-09,2348146,0.0200212656925515,1.69850847101675
17985706,"3L","TreatmentSel:Generation",3.92111451594537e-09,2348151,0.0125044028224337,1.90293704420654
17986841,"3L","TreatmentSel:Generation",1.85598436602577e-09,2348159,0.00591871929538124,2.22777225664206
17987003,"3L","TreatmentSel:Generation",7.30565580331705e-20,2348163,2.32976779115316e-13,12.6326873631141
17987156,"3L","TreatmentSel:Generation",2.14132488796649e-10,2348166,0.000682866793712604,3.16566400553905
17988776,"3L","TreatmentSel:Generation",2.39787967785011e-09,2348212,0.00764681910962658,2.11651918320197
17989047,"3L","TreatmentSel:Generation",2.3225262080121e-11,2348216,7.40651749714092e-05,4.13038594685032
17989049,"3L","TreatmentSel:Generation",1.47260974521497e-12,2348217,4.69614069661258e-06,5.3282589000809
17989057,"3L","TreatmentSel:Generation",2.94444644201548e-12,2348218,9.38981614801583e-06,5.02734291110811
17989359,"3L","TreatmentSel:Generation",6.59069557928162e-09,2348222,0.0210176754767645,1.67741531796707
17989398,"3L","TreatmentSel:Generation",2.90860794325861e-09,2348223,0.00927552746218816,2.03266138441865
17990179,"3L","TreatmentSel:Generation",7.24166270140517e-10,2348233,0.00230936044214795,2.63650827764188
17990326,"3L","TreatmentSel:Generation",1.18525734537185e-11,2348236,3.77977619233205e-05,4.42253391479579
17993198,"3L","TreatmentSel:Generation",1.43332333724972e-10,2348299,0.000457085665590265,3.34000239816519
17996283,"3L","TreatmentSel:Generation",1.40587474799322e-08,2348400,0.0448332332435238,1.34839993993887
18008414,"3L","TreatmentSel:Generation",3.45720161083197e-11,2348905,0.000110249882793303,3.95762186355853
18008717,"3L","TreatmentSel:Generation",6.95724486002974e-09,2348917,0.022186598200676,1.65390928163146
18011204,"3L","TreatmentSel:Generation",2.31931803751691e-12,2349044,7.39628666709712e-06,5.13098626469435
18011207,"3L","TreatmentSel:Generation",3.55449875677481e-12,2349045,1.13352680993648e-05,4.94556820357471
18011223,"3L","TreatmentSel:Generation",3.34816256432003e-12,2349046,1.06772636323161e-05,4.97154003397907
18011686,"3L","TreatmentSel:Generation",3.53358431418873e-17,2349051,1.12685721092733e-10,9.94813111184663
18011796,"3L","TreatmentSel:Generation",7.45906699899142e-16,2349055,2.37869049872476e-09,8.62366206214105
18014371,"3L","TreatmentSel:Generation",5.32739533450005e-09,2349144,0.016989021102558,1.76983164420365
18016237,"3L","TreatmentSel:Generation",7.93181209955614e-09,2349208,0.0252944853309877,1.59697415279172
18022478,"3L","TreatmentSel:Generation",1.39866833600713e-09,2349514,0.00446034213418006,2.35063182709782
18022813,"3L","TreatmentSel:Generation",2.43222810555243e-10,2349523,0.000775635597078185,3.11034226759247
18023851,"3L","TreatmentSel:Generation",4.7944991466652e-09,2349571,0.0152896194227221,1.81560332457255
18023861,"3L","TreatmentSel:Generation",2.33896752721671e-09,2349572,0.00745894873255386,2.12732237786556
18025164,"3L","TreatmentSel:Generation",2.50835689703909e-12,2349657,7.99913007780247e-06,5.09695724087715
18025544,"3L","TreatmentSel:Generation",6.47642527109534e-09,2349680,0.0206532683781209,1.68501121150086
18025929,"3L","TreatmentSel:Generation",4.50009051671664e-15,2349720,1.43507526570852e-08,7.84312532079432
18025938,"3L","TreatmentSel:Generation",2.08716042938086e-14,2349721,6.65593791201212e-08,7.17679073788865
18025944,"3L","TreatmentSel:Generation",2.66580174699979e-14,2349722,8.50122044476837e-08,7.07051872200565
18026018,"3L","TreatmentSel:Generation",4.85102026252646e-11,2349724,0.000154698648090348,3.81051348157838
18026045,"3L","TreatmentSel:Generation",9.37343438130649e-10,2349725,0.00298918072545113,2.52444782678292
18026094,"3L","TreatmentSel:Generation",7.19247253004204e-13,2349726,2.29367373585238e-06,5.63946835835985
18026389,"3L","TreatmentSel:Generation",1.2023600163053e-14,2349740,3.83431647311746e-08,7.41631204459922
18026390,"3L","TreatmentSel:Generation",1.06890698145698e-14,2349741,3.40873581261045e-08,7.46740665660963
18026391,"3L","TreatmentSel:Generation",1.4438305732016e-14,2349742,4.60436414729532e-08,7.33683033645253
18026523,"3L","TreatmentSel:Generation",8.53151021117622e-10,2349749,0.00272069178113593,2.56532065532931
18026524,"3L","TreatmentSel:Generation",3.43829406579837e-10,2349750,0.00109646922694785,2.96000355254485
18026636,"3L","TreatmentSel:Generation",1.77324033535069e-12,2349753,5.65484924351066e-06,5.24757896873749
18026698,"3L","TreatmentSel:Generation",4.40781329324638e-09,2349756,0.0140564813296564,1.85212337991098
18030019,"3L","TreatmentSel:Generation",6.76460364841562e-14,2349868,2.15722669179682e-07,6.66610421473824
18030143,"3L","TreatmentSel:Generation",1.65040306215887e-13,2349871,5.26312216200015e-07,6.27875654948361
18039446,"3L","TreatmentSel:Generation",9.3202716784535e-10,2350206,0.00297222718204148,2.52691799836496
18039517,"3L","TreatmentSel:Generation",4.00337087895727e-10,2350207,0.00127667177060277,2.89392074450546
18039920,"3L","TreatmentSel:Generation",3.25065026299534e-11,2350224,0.0001036629768349,3.98437632391239
18039930,"3L","TreatmentSel:Generation",1.0042893138202e-10,2350225,0.000320267058745812,3.49448772865005
18039931,"3L","TreatmentSel:Generation",1.60040960026077e-10,2350226,0.000510369341195479,3.29211542235418
18039932,"3L","TreatmentSel:Generation",3.04032277231436e-10,2350227,0.000969556499832832,3.01342687781719
18039933,"3L","TreatmentSel:Generation",1.34154598283838e-10,2350228,0.000427817940690372,3.36874100709629
18039934,"3L","TreatmentSel:Generation",3.92624224569784e-10,2350229,0.00125207551115924,2.90236947856099
18039935,"3L","TreatmentSel:Generation",3.41425950228769e-10,2350230,0.00108880462387194,2.96305004346434
18039936,"3L","TreatmentSel:Generation",1.09111585018256e-10,2350231,0.000347955971730539,3.45847570560562
18039937,"3L","TreatmentSel:Generation",1.11844209414096e-10,2350232,0.000356670289067877,3.44773306624697
18039938,"3L","TreatmentSel:Generation",6.3831454294179e-11,2350233,0.000203557997092502,3.69131183101526
18039939,"3L","TreatmentSel:Generation",1.98028773572249e-11,2350234,6.31512174691714e-05,4.19961827242383
18039940,"3L","TreatmentSel:Generation",5.98158014902771e-11,2350235,0.000190752112426082,3.71953064388469
18039941,"3L","TreatmentSel:Generation",1.64880667519951e-11,2350236,5.25803129675783e-05,4.27917683322228
18039942,"3L","TreatmentSel:Generation",2.62519013649062e-10,2350237,0.000837171034374748,3.07718580640697
18039943,"3L","TreatmentSel:Generation",2.59308280904929e-11,2350238,8.2693203333957e-05,4.08253018423051
18040351,"3L","TreatmentSel:Generation",2.66574516729878e-10,2350247,0.000850104001255447,3.07052793968762
18040353,"3L","TreatmentSel:Generation",6.49390869447669e-10,2350248,0.00207090228754166,2.68384039216526
18050623,"3L","TreatmentSel:Generation",4.85133497147555e-09,2350420,0.0154708684133557,1.81048530772641
18051092,"3L","TreatmentSel:Generation",1.05157984050313e-08,2350441,0.0335347969872575,1.47450431844457
